Filename	new_filename_iteration4_manualRename	remove	size_c
20230829_rcc_P19-B1_pfa_csd_Hoechst_tub_nhs_na_01	rcc10709_pfa_dna-tub-nhs_20230829_csd_01		3
20230829_rcc_P19-B1_pfa_csd_Hoechst_tub_nhs_na_02	rcc10709_pfa_dna-tub-nhs_20230829_csd_02		3
20230829_rcc_P19-B1_pfa_csd_Hoechst_tub_nhs_na_03	rcc10709_pfa_dna-tub-nhs_20230829_csd_03		3
20230829_rcc_P19-B1_pfa_csd_Hoechst_tub_nhs_na_04	rcc10709_pfa_dna-tub-nhs_20230829_csd_04		3
20230829_rcc_P19-B1_pfa_csd_Hoechst_tub_nhs_na_05	rcc10709_pfa_dna-tub-nhs_20230829_csd_05		3
20230829_rcc_P19-B1_pfa_csd_Hoechst_tub_nhs_na_06	rcc10709_pfa_dna-tub-nhs_20230829_csd_06		3
20230829_rcc_P19-B1_pfa_csd_Hoechst_tub_nhs_na_07	rcc10709_pfa_dna-tub-nhs_20230829_csd_07		3
20230829_rcc_P19-B1_pfa_csd_Hoechst_tub_nhs_na_08	rcc10709_pfa_dna-tub-nhs_20230829_csd_08		3
20230616_RCC_1502_pfa_OD_Hoechst-tub-nhs_series00	rcc1502_pfa_dna-tub-nhs_20230616_od_s00		3
20230616_RCC_1502_pfa_OD_Hoechst-tub-nhs_series01	rcc1502_pfa_dna-tub-nhs_20230616_od_s01		3
20231123_bmcc78_pfa_hoechst-tub-centr_series00	bmcc78_pfa_dna-tub-cetn_20231123_cl_s00	x	3
20231123_bmcc78_pfa_hoechst-tub-centr_series01	bmcc78_pfa_dna-tub-cetn_20231123_cl_s01		3
20231123_bmcc78_pfa_hoechst-tub-centr_series02	bmcc78_pfa_dna-tub-cetn_20231123_cl_s02		3
20231123_bmcc78_pfa_hoechst-tub-centr_series03	bmcc78_pfa_dna-tub-cetn_20231123_cl_s03		3
20231123_bmcc78_pfa_hoechst-tub-centr_series04	bmcc78_pfa_dna-tub-cetn_20231123_cl_s04		3
20231123_bmcc78_pfa_hoechst-tub-centr_series05	bmcc78_pfa_dna-tub-cetn_20231123_cl_s05		3
20231123_bmcc78_pfa_hoechst-tub-centr_series06	bmcc78_pfa_dna-tub-cetn_20231123_cl_s06		3
20231123_bmcc78_pfa_hoechst-tub-centr_series07	bmcc78_pfa_dna-tub-cetn_20231123_cl_s07	x	3
20231123_bmcc78_pfa_hoechst-tub-centr_series08	bmcc78_pfa_dna-tub-cetn_20231123_cl_s08		3
20231123_bmcc80_pfa_hoechst-tub-centr_series00	bmcc80_pfa_dna-tub-cetn_20231123_cl_s00	x	3
20231123_bmcc80_pfa_hoechst-tub-centr_series01	bmcc80_pfa_dna-tub-cetn_20231123_cl_s01		3
20231123_bmcc80_pfa_hoechst-tub-centr_series02	bmcc80_pfa_dna-tub-cetn_20231123_cl_s02	x	3
20231123_bmcc80_pfa_hoechst-tub-centr_series03	bmcc80_pfa_dna-tub-cetn_20231123_cl_s03		3
20231123_bmcc80_pfa_hoechst-tub-centr_series04	bmcc80_pfa_dna-tub-cetn_20231123_cl_s04	x	3
20231123_bmcc80_pfa_hoechst-tub-centr_series05	bmcc80_pfa_dna-tub-cetn_20231123_cl_s05		3
20231123_bmcc80_pfa_hoechst-tub-centr_series06	bmcc80_pfa_dna-tub-cetn_20231123_cl_s06	x	3
20231123_bmcc80_pfa_hoechst-tub-centr_series07	bmcc80_pfa_dna-tub-cetn_20231123_cl_s07	double check (Jonas)	3
20240229_bmcc183-hpf_fm_NHS_cent_tub_DNA_60x4x_004	bmcc183_hpf_nhs-cetn-tub-dna_20240229_fm_004	double check (Jonas)	4
20240229_bmcc183-hpf_fm_NHS_cent_tub_DNA_60x4x_005	bmcc183_hpf_nhs-cetn-tub-dna_20240229_fm_005	double check (Jonas)	4
20240229_bmcc183-hpf_fm_NHS_cent_tub_DNA_60x4x_006	bmcc183_hpf_nhs-cetn-tub-dna_20240229_fm_006	double check (Jonas)	4
20240229_bmcc183-hpf_fm_NHS_cent_tub_DNA_60x4x_007	bmcc183_hpf_nhs-cetn-tub-dna_20240229_fm_007	double check (Jonas)	4
20240229_bmcc183-hpf_fm_NHS_cent_tub_DNA_60x_001	bmcc183_hpf_nhs-cetn-tub-dna_20240229_fm_001		4
20240229_bmcc183-hpf_fm_NHS_cent_tub_DNA_60x_002	bmcc183_hpf_nhs-cetn-tub-dna_20240229_fm_002		4
20240229_bmcc183-hpf_fm_NHS_cent_tub_DNA_60x_003	bmcc183_hpf_nhs-cetn-tub-dna_20240229_fm_003		4
20240307_bmcc183_fm_hpf_nhs_cent_tub_dna_60x4x_008	bmcc183_hpf_nhs-cetn-tub-dna_20240307_fm_008		4
20240307_bmcc183_fm_hpf_nhs_cent_tub_dna_60x4x_009	bmcc183_hpf_nhs-cetn-tub-dna_20240307_fm_009		4
20240307_bmcc183_fm_hpf_nhs_cent_tub_dna_60x4x_010	bmcc183_hpf_nhs-cetn-tub-dna_20240307_fm_010		4
20240307_bmcc183_fm_hpf_nhs_cent_tub_dna_60x4x_011	bmcc183_hpf_nhs-cetn-tub-dna_20240307_fm_011		4
20240307_bmcc183_fm_hpf_nhs_cent_tub_dna_60x4x_012	bmcc183_hpf_nhs-cetn-tub-dna_20240307_fm_012		4
20240307_bmcc183_fm_hpf_nhs_cent_tub_dna_60x4x_013	bmcc183_hpf_nhs-cetn-tub-dna_20240307_fm_013		4
20240307_bmcc183_fm_hpf_nhs_cent_tub_dna_60x4x_014	bmcc183_hpf_nhs-cetn-tub-dna_20240307_fm_014		4
20230803_rcchm-ct_pfa_centr-tub-hoechst_series00	rcc10352_pfa_cetn-tub-dna_20230803_cl_s00		3
20230803_rcchm-ct_pfa_centr-tub-hoechst_series01	rcc10352_pfa_cetn-tub-dna_20230803_cl_s01		3
20230803_rcchm-ct_pfa_centr-tub-hoechst_series02	rcc10352_pfa_cetn-tub-dna_20230803_cl_s02		3
20230803_rcchm-ct_pfa_centr-tub-hoechst_series03	rcc10352_pfa_cetn-tub-dna_20230803_cl_s03		3
20230803_rcchm-ct_pfa_centr-tub-hoechst_series04	rcc10352_pfa_cetn-tub-dna_20230803_cl_s04		3
20230803_rcchm-ct_pfa_centr-tub-hoechst_series05	rcc10352_pfa_cetn-tub-dna_20230803_cl_s05		3
20230803_rcchm-ct_pfa_centr-tub-hoechst_series06	rcc10352_pfa_cetn-tub-dna_20230803_cl_s06		3
20230803_rcchm-ct_pfa_centr-tub-hoechst_series07	rcc10352_pfa_cetn-tub-dna_20230803_cl_s07		3
20230803_rcchm-ct_pfa_centr-tub-hoechst_series08	rcc10352_pfa_cetn-tub-dna_20230803_cl_s08		3
20230803_rcchm-ct_pfa_centr-tub-hoechst_series09	rcc10352_pfa_cetn-tub-dna_20230803_cl_s09		3
20230531_RCC_6181_pfa_OD_Hoechst-tub-nhs_series00	rcc6181_pfa_dna-tub-nhs_20230531_od_s00		3
20230531_RCC_6181_pfa_OD_Hoechst-tub-nhs_series01	rcc6181_pfa_dna-tub-nhs_20230531_od_s01		3
20230423_RCC_4660_pfa_OD_nhs-tub-Hoechst_series00	rcc4660_pfa_nhs-tub-dna_20230423_od_s00		3
20230423_RCC_4660_pfa_OD_nhs-tub-Hoechst_series01	rcc4660_pfa_nhs-tub-dna_20230423_od_s01		3
20230908_RCC_4660_pfa_OD_Hoechst-cent-bodi-tub_series00	rcc4660_pfa_dna-cetn-bod_20230908_od_s00		3
20230908_RCC_4660_pfa_OD_Hoechst-cent-bodi-tub_series01	rcc4660_pfa_dna-cetn-bod_20230908_od_s01		3
20230908_RCC_4660_pfa_OD_Hoechst-cent-bodi-tub_series02	rcc4660_pfa_dna-cetn-bod_20230908_od_s02		3
20230908_RCC_4660_pfa_OD_Hoechst-cent-bodi-tub_series03	rcc4660_pfa_dna-cetn-bod_20230908_od_s03		3
20230908_RCC_4660_pfa_OD_Hoechst-cent-bodi-tub_series04	rcc4660_pfa_dna-cetn-bod_20230908_od_s04		3
20230908_RCC_4660_pfa_OD_Hoechst-cent-bodi-tub_series05	rcc4660_pfa_dna-cetn-bod_20230908_od_s05		3
20230908_RCC_4660_pfa_OD_Hoechst-cent-bodi-tub_series06	rcc4660_pfa_dna-cetn-bod_20230908_od_s06		3
20240604_rcc4657-pfa_centr-tub-hoechst_series00	rcc4657_pfa_cetn-tub-dna_20240604_cl_s00		3
20240604_rcc4657-pfa_centr-tub-hoechst_series01	rcc4657_pfa_cetn-tub-dna_20240604_cl_s01		3
20240604_rcc4657-pfa_centr-tub-hoechst_series02	rcc4657_pfa_cetn-tub-dna_20240604_cl_s02		3
20230516_rccac7_pfa_hoechst-nhs-tub-1	rcc10623_pfa_dna-nhs-tub_20230516_cl_01		3
20230516_rccac7_pfa_hoechst-nhs-tub-2	rcc10623_pfa_dna-nhs-tub_20230516_cl_02		3
20240604_rcc5817-pfa_centr-tub-hoechst_series00	rcc5817_pfa_cetn-tub-dna_20240604_cl_s00		3
20240604_rcc5817-pfa_centr-tub-hoechst_series01	rcc5817_pfa_cetn-tub-dna_20240604_cl_s01		3
20240604_rcc5817-pfa_centr-tub-hoechst_series02	rcc5817_pfa_cetn-tub-dna_20240604_cl_s02		3
20230424_s1-6_rcc6251_chem-nhs_e7_hoechst_001	rcc6251_pfa_nhs-tub-dna_20230424_csd_001		3
20230424_s1-6_rcc6251_chem-nhs_e7_hoechst_002	rcc6251_pfa_nhs-tub-dna_20230424_csd_002		3
20230424_s1-6_rcc6251_chem-nhs_e7_hoechst_003	rccs1-6_pfa_nhs-tub-dna_20230424_csd_003		3
20230426_s1-6_chem-e7_10x_002	rccs1-6_pfa_tub_20230426_fm_002		1
20230426_s1-6_chem-nhs_e7_hoechst_10x_001	rccs1-6_pfa_nhs-tub-dna_20230426_fm_001		3
20230426_s1-6_chem-nhs_e7_hoechst_10x_003	rccs1-6_pfa_nhs-tub-dna_20230426_fm_003		3
20231120_RCC_S1-6_FM_Hoechst-centrin-tub-nhs_001	rccs1-6_pfa_dna-tub-cetn-nhs_20231120_fm_001		4
20231120_RCC_S1-6_FM_Hoechst-centrin-tub-nhs_002	rccs1-6_pfa_dna-tub-cetn-nhs_20231120_fm_002		4
20231120_RCC_S1-6_FM_Hoechst-centrin-tub-nhs_003	rccs1-6_pfa_dna-tub-cetn-nhs_20231120_fm_003		4
20231120_RCC_S1-6_FM_Hoechst-centrin-tub-nhs_004	rccs1-6_pfa_dna-tub-cetn-nhs_20231120_fm_004		4
20231120_RCC_S1-6_FM_Hoechst-mabnup98-tub-nhs_005	rccs1-6_pfa_dna-tub-cetn-nhs_20231120_fm_005		4
20231120_RCC_S1-6_FM_Hoechst-mabnup98-tub-nhs_006	rccs1-6_pfa_dna-tub-cetn-nhs_20231120_fm_006		4
20231120_RCC_S1-6_FM_Hoechst-mabnup98-tub-nhs_007	rccs1-6_pfa_dna-tub-cetn-nhs_20231120_fm_007		4
20230423_RCC_6124_pfa_OD_nhs-tub-Hoechst_series00	rcc6124_pfa_dna-tub-nhs_20230423_od_s00		3
20230423_RCC_6124_pfa_OD_nhs-tub-Hoechst_series01	rcc6124_pfa_dna-tub-nhs_20230423_od_s01		3
20230423_RCC_6124_pfa_OD_nhs-tub-Hoechst_series02	rcc6124_pfa_dna-tub-nhs_20230423_od_s02		3
20230423_RCC_6124_pfa_OD_nhs-tub-Hoechst_series03	rcc6124_pfa_dna-tub-nhs_20230423_od_s03		3
20231018_rccn3941_pfa_centr-tub-hoechst	rcc10614_pfa_cetn-tub-dna_20231018_cl		3
20230423_RCC_AC269_pfa_OD_nhs-tub-Hoechst_series00	rcc10349_pfa_nhs-tub-dna_20230423_od_s00		3
20230423_RCC_AC269_pfa_OD_nhs-tub-Hoechst_series01	rcc10349_pfa_nhs-tub-dna_20230423_od_s01		3
20230712_3598+N1044_PFA-NHS_e7_DNA_001	rcc3598rccn1044_pfa_nhs-tub-dna_20230712_MISSINGNAME_001_DROPFILE	x	3
20230908_RCC_P2-B1_pfa_OD_Hoechst-cent-bodi-tub_series00	rccp2-b1_pfa_dna-cetn-tub_20230908_od_s00	double check (Jonas)	3
20230908_RCC_P2-B1_pfa_OD_Hoechst-cent-bodi-tub_series01	rccp2-b1_pfa_dna-cetn-tub_20230908_od_s01		3
20230908_RCC_P2-B1_pfa_OD_Hoechst-cent-bodi-tub_series02	rccp2-b1_pfa_dna-cetn-tub_20230908_od_s02		3
20230908_RCC_P2-B1_pfa_OD_Hoechst-cent-bodi-tub_series03	rccp2-b1_pfa_dna-cetn-tub_20230908_od_s03		3
20230908_RCC_P2-B1_pfa_OD_Hoechst-cent-bodi-tub_series04	rccp2-b1_pfa_dna-cetn-tub_20230908_od_s04		3
20230908_RCC_P2-B1_pfa_OD_Hoechst-cent-bodi-tub_series05	rccp2-b1_pfa_dna-cetn-tub_20230908_od_s05		3
20230908_RCC_P2-B1_pfa_OD_Hoechst-cent-bodi-tub_series06	rccp2-b1_pfa_dna-cetn-tub_20230908_od_s06		3
20230908_RCC_P2-B1_pfa_OD_Hoechst-cent-bodi-tub_series07	rccp2-b1_pfa_dna-cetn-tub_20230908_od_s07		3
20230908_RCC_P2-B1_pfa_OD_Hoechst-cent-bodi-tub_series08	rccp2-b1_pfa_dna-cetn-tub_20230908_od_s08		3
20230423_RCC_ARC373_pfa_OD_nhs-tub-Hoechst_series00	rccarc373_pfa_nhs-tub-dna_20230423_od_s00		3
20230423_RCC_ARC373_pfa_OD_nhs-tub-Hoechst_series01	rccarc373_pfa_nhs-tub-dna_20230423_od_s01		3
20230424_rcc5488_rcc5532_chem-nhs_e7_hoechst_001	rcc5488rcc5532_pfa_nhs-tub-dna_20230424_fm_001		3
20230424_rcc5488_rcc5532_chem-nhs_e7_hoechst_002	rcc5488rcc5532_pfa_nhs-tub-dna_20230424_fm_002		3
20230424_rcc5488_rcc5532_chem-nhs_e7_hoechst_003	rcc5488rcc5532_pfa_nhs-tub-dna_20230424_fm_003		3
20230424_rcc5610_rcc6123_chem-nhs_e7_hoechst_001	rcc5610rcc6123_pfa_nhs-tub-dna_20230424_fm_001		3
20230424_rcc5610_rcc6123_chem-nhs_e7_hoechst_002	rcc5610rcc6123_pfa_nhs-tub-dna_20230424_fm_002		3
20230424_rcc6169_rcc6518_chem-nhs_e7_hoechst_001	rcc6169rcc6518_pfa_nhs-tub-dna_20230424_fm_001		3
20230424_rcc6169_rcc6518_chem-nhs_e7_hoechst_002	rcc6169rcc6518_pfa_nhs-tub-dna_20230424_fm_002		3
20230424_rcc6169_rcc6518_chem-nhs_e7_hoechst_003	rcc6169rcc6518_pfa_nhs-tub-dna_20230424_fm_003		3
20230426_5610-5532_chem_nhs-e7-hoechst_002	rcc5610rcc5532_pfa_nhs-tub-dna_20230426_fm_002		3
20230426_6169-6518_chem_nhs-e7-hoechst_001	rcc6169rcc6518_pfa_nhs-tub-dna_20230426_fm_001		3
20230531_RCC_K-0961_pfa_OD_Hoechst-tub-nhs_series00	rcck-0961_pfa_dna-tub-nhs_20230531_od_s00		3
20230531_RCC_K-0961_pfa_OD_Hoechst-tub-nhs_series01	rcck-0961_pfa_dna-tub-nhs_20230531_od_s01		3
20230531_RCC_P2-B1_pfa_OD_Hoechst-tub-nhs_series00	rccp2-b1_pfa_dna-tub-nhs_20230531_od_s00		3
20230531_RCC_P2-B1_pfa_OD_Hoechst-tub-nhs_series01	rccp2-b1_pfa_dna-tub-nhs_20230531_od_s01		3
20230531_RCC_P2-B1_pfa_OD_Hoechst-tub-nhs_series02	rccp2-b1_pfa_dna-tub-nhs_20230531_od_s02		3
20230531_RCC_P2-B1_pfa_OD_Hoechst-tub-nhs_series03	rccp2-b1_pfa_dna-tub-nhs_20230531_od_s03		3
20230712_IFKGK_PFA-NHS_e7_DNA_001	rccif-kge-ic_pfa_nhs-tub-dna_20230712_fm_001		3
20230712_IFKGK_PFA-NHS_e7_DNA_002	rccif-kge-ic_pfa_nhs-tub-dna_20230712_fm_002		3
20230712_vf21-45+1200_pfa-nhs_e7_dna_001	rccvf21-45rcc1200_pfa_nhs-tub-dna_20230712_MISSINGNAME_001_DROPFILE	x	3
20230720_rcc_696_P22-75_csd_Hoechst_tub_nhs_na_01	rcc696rcc10662_pfa_dna-tub-nhs-na_20230720_csd_01		4
20230728_rcc_696_P22-75_csd_hoechst_tub_nhs_na_01	rcc696rcc10662_pfa_dna-tub-nhs_20230728_csd_01		3
20230731_rcc__6343_pfa_csd_Hoechst_tub_nhs_na_01	rcc6343_pfa_dna-tub-nhs_20230731_csd_01		3
20230731_rcc__6343_pfa_csd_Hoechst_tub_nhs_na_02	rcc6343_pfa_dna-tub-nhs_20230731_csd_02		3
20230731_rcc__6343_pfa_csd_Hoechst_tub_nhs_na_03	rcc6343_pfa_dna-tub-nhs_20230731_csd_03		3
20231120_RCC_1FCC19_FM_Hoechst-cent-tub-nhs_008	rcc10431_pfa_nhs-tub-cetn-dna_20231120_fm_008		4
20231120_RCC_1FCC19_FM_Hoechst-cent-tub-nhs_009	rcc10431_pfa_nhs-tub-cetn-dna_20231120_fm_009		4
20231120_RCC_1FCC19_FM_Hoechst-cent-tub-nhs_010	rcc10431_pfa_nhs-tub-cetn-dna_20231120_fm_010		4
20231120_RCC_1FCC19_FM_Hoechst-mabnup98-tub-nhs_011	rcc10431_pfa_dna-npc-tub-nhs_20231120_fm_011		4
20231120_RCC_1FCC19_FM_Hoechst-mabnup98-tub-nhs_012	rcc10431_pfa_dna-npc-tub-nhs_20231120_fm_012		4
20240209_RCC_P2-B1_pfa_OD_Hoechst-centr-nhs-tub_series00	rccp2-b1_pfa_dna-cetn-nhs-tub_20240209_od_s00		4
20240209_RCC_P2-B1_pfa_OD_Hoechst-centr-nhs-tub_series01	rccp2-b1_pfa_dna-cetn-nhs-tub_20240209_od_s01		4
20240209_RCC_P2-B1_pfa_OD_Hoechst-centr-nhs-tub_series02	rccp2-b1_pfa_dna-cetn-nhs-tub_20240209_od_s02		4
20240212_bmcc_868_hs_pfa_cent-dna-nhs-tub_01	bmcc868_pfa_cetn-dna-nhs-tub_20240212_hs_01		4
20240212_bmcc_868_hs_pfa_cent-dna-nhs-tub_02	bmcc868_pfa_cetn-dna-nhs-tub_20240212_hs_02		4
20240212_bmcc_868_hs_pfa_cent-dna-nhs-tub_03	bmcc868_pfa_cetn-dna-nhs-tub_20240212_hs_03		4
20240212_bmcc_868_hs_pfa_cent-dna-nhs-tub_04	bmcc868_pfa_cetn-dna-nhs-tub_20240212_hs_04		4
20240212_bmcc_868_hs_pfa_cent-dna-nhs-tub_05	bmcc868_pfa_cetn-dna-nhs-tub_20240212_hs_05		4
20240213_bmcc_868_pfa_hs_cent-dna-nhs-tub_01	bmcc868_pfa_cetn-dna-nhs-tub_20240213_hs_01		4
20240213_bmcc_868_pfa_hs_cent-dna-nhs-tub_02	bmcc868_pfa_cetn-dna-nhs-tub_20240213_hs_02		4
20240213_bmcc_868_pfa_hs_cent-dna-nhs-tub_03	bmcc868_pfa_cetn-dna-nhs-tub_20240213_hs_03		4
20240213_bmcc_868_pfa_hs_cent-dna-nhs-tub_04	bmcc868_pfa_cetn-dna-nhs-tub_20240213_hs_04		4
20240213_bmcc_868_pfa_hs_cent-dna-nhs-tub_05	bmcc868_pfa_cetn-dna-nhs-tub_20240213_hs_05		4
20240213_bmcc_868_pfa_hs_cent-dna-nhs-tub_06	bmcc868_pfa_cetn-dna-nhs-tub_20240213_hs_06		4
20240213_bmcc_868_pfa_hs_cent-dna-nhs-tub_07	bmcc868_pfa_cetn-dna-nhs-tub_20240213_hs_07		4
20240222_bmcc_868_pfa_hs_cent-dna-nhs-tub_01	bmcc868_pfa_cetn-dna-nhs-tub_20240222_hs_01		4
20240222_bmcc_868_pfa_hs_cent-dna-nhs-tub_02	bmcc868_pfa_cetn-dna-nhs-tub_20240222_hs_02		4
20240222_bmcc_868_pfa_hs_cent-dna-nhs-tub_03	bmcc868_pfa_cetn-dna-nhs-tub_20240222_hs_03		4
20240222_bmcc_868_pfa_hs_cent-dna-nhs-tub_04	bmcc868_pfa_cetn-dna-nhs-tub_20240222_hs_04		4
20240222_bmcc_868_pfa_hs_cent-dna-nhs-tub_05	bmcc868_pfa_cetn-dna-nhs-tub_20240222_hs_05		4
20240222_bmcc_868_pfa_hs_cent-dna-nhs-tub_06	bmcc868_pfa_cetn-dna-nhs-tub_20240222_hs_06		4
20240307_bmcc83_fm_hpf_nhs_cent_tub_dna_60x4x_020	bmcc85_hpf_nhs-cetn-tub-dna_20240307_fm_020		4
20240307_bmcc83_fm_hpf_nhs_cent_tub_dna_60x4x_021	bmcc85_hpf_nhs-cetn-tub-dna_20240307_fm_021		4
20240307_bmcc83_fm_hpf_nhs_cent_tub_dna_60x_015	bmcc85_hpf_nhs-cetn-tub-dna_20240307_fm_015		4
20240307_bmcc83_fm_hpf_nhs_cent_tub_dna_60x_016	bmcc85_hpf_nhs-cetn-tub-dna_20240307_fm_016		4
20240307_bmcc83_fm_hpf_nhs_cent_tub_dna_60x_017	bmcc85_hpf_nhs-cetn-tub-dna_20240307_fm_017		4
20240307_bmcc83_fm_hpf_nhs_cent_tub_dna_60x_018	bmcc85_hpf_nhs-cetn-tub-dna_20240307_fm_018		4
20240307_bmcc83_fm_hpf_nhs_cent_tub_dna_60x_019	bmcc85_hpf_nhs-cetn-tub-dna_20240307_fm_019		4
C1975_pfa_dna-tub-cetn_20251803_cl_s01	c1975_pfa_dna-tub-cetn_20251803_cl_s01	x	3
C1975_pfa_dna-tub-cetn_20251803_cl_s02	c1975_pfa_dna-tub-cetn_20251803_cl_s02	x	3
C1975_pfa_dna-tub-cetn_20251803_cl_s03	c1975_pfa_tub-cetn-dna_20251803_cl_s03		3
C1975_pfa_dna-tub-cetn_20251803_cl_s04	c1975_pfa_dna-tub-cetn_20251803_cl_s04	x	3
C1975_pfa_dna-tub-cetn_20251803_cl_s05	c1975_pfa_dna-tub-cetn_20251803_cl_s05	x	3
C1975_pfa_dna-tub-cetn_20251803_cl_s06	c1975_pfa_tub-cetn-dna_20251803_cl_s06		3
C1975_pfa_dna-tub-cetn_20251803_cl_s07	c1975_pfa_dna-tub-cetn_20251803_cl_s07	x	3
C1975_pfa_dna-tub-cetn_20251803_cl_s08	c1975_pfa_dna-tub-cetn_20251803_cl_s08		3
C1975_pfa_dna-tub-cetn_20252003_cl_s01	c1975_pfa_dna-tub-cetn_20252003_cl_s01		3
C1975_pfa_dna-tub-cetn_20252003_cl_s02	c1975_pfa_dna-tub-cetn_20252003_cl_s02		3
RCC1490_pfa_cetn_tub_dna_20252103_cl_s01	rcc1490_pfa_cetn-tub-dna_20252103_cl_s01		3
RCC1490_pfa_cetn_tub_dna_20252103_cl_s02	rcc1490_pfa_cetn-tub-dna_20252103_cl_s02		3
RCC1490_pfa_cetn_tub_dna_20252103_cl_s03	rcc1490_pfa_cetn-tub-dna_20252103_cl_s03		3
RCC1490_pfa_cetn_tub_dna_20252103_cl_s04	rcc1490_pfa_tub-cetn_20252103_cl_s04		2
RCC1490_pfa_cetn_tub_dna_20252103_cl_s05	rcc1490_pfa_cetn-tub-dna_20252103_cl_s05		3
RCC3002_pfa_cetn_tub_dna_20252103_cl_s01	rcc3002_pfa_cetn-tub-dna_20252103_cl_s01		3
RCC3002_pfa_cetn_tub_dna_20252103_cl_s02	rcc3002_pfa_cetn-tub-dna_20252103_cl_s02		3
RCC3002_pfa_cetn_tub_dna_20252103_cl_s03	rcc3002_pfa_cetn-tub-dna_20252103_cl_s03		3
RCC3002_pfa_cetn_tub_dna_20252103_cl_s04	rcc3002_pfa_cetn-tub-dna_20252103_cl_s04		3
RCC3002_pfa_cetn_tub_dna_20252103_cl_s05	rcc3002_pfa_cetn-tub-dna_20252103_cl_s05		3
RCC6123_pfa_cetn_tub_dna_20252103_cl_s01	rcc6123_pfa_cetn-tub-dna_20252103_cl_s01		3
RCC6123_pfa_cetn_tub_dna_20252103_cl_s02	rcc6123_pfa_cetn-tub-dna_20252103_cl_s02		3
RCC6123_pfa_cetn_tub_dna_20252103_cl_s03	rcc6123_pfa_cetn-tub-dna_20252103_cl_s03		3
RCC6123_pfa_cetn_tub_dna_20252103_cl_s04	rcc6123_pfa_cetn-tub-dna_20252103_cl_s04		3
RCC6123_pfa_cetn_tub_dna_20252103_cl_s05	rcc6123_pfa_cetn-tub-dna_20252103_cl_s05		3
RCC6123_pfa_cetn_tub_dna_20252103_cl_s06	rcc6123_pfa_cetn-tub-dna_20252103_cl_s06		3
RCC6123_pfa_cetn_tub_dna_20252103_cl_s07	rcc6123_pfa_cetn-tub-dna_20252103_cl_s07	x	3
RCC6123_pfa_cetn_tub_dna_20252103_cl_s08	rcc6123_pfa_cetn-tub-dna_20252103_cl_s08		3
RCC6604_pfa_cetn_tub_dna_20252103_cl_s01	rcc6604_pfa_cetn-tub-dna_20252103_cl_s01		3
RCC6604_pfa_cetn_tub_dna_20252103_cl_s02	rcc6604_pfa_cetn-tub-dna_20252103_cl_s02		3
RCC6604_pfa_cetn_tub_dna_20252103_cl_s03	rcc6604_pfa_cetn-tub-dna_20252103_cl_s03		3
RCC6675_pfa_20250314_cetn-dna-nhs-tub_hs_s01	rcc6675_pfa_cetn-dna-nhs-tub_20250314_hs_01		4
RCC6675_pfa_20250314_cetn-dna-nhs-tub_hs_s02	rcc6675_pfa_cetn-dna-nhs-tub_20250314_hs_02		4
RCC6675_pfa_20250314_cetn-dna-nhs-tub_hs_s03	rcc6675_pfa_cetn-dna-nhs-tub_20250314_hs_03		4
RCC6675_pfa_20250314_cetn-dna-nhs-tub_hs_s04	rcc6675_pfa_cetn-dna-nhs-tub_20250314_hs_04		4
RCC6675_pl_20250318_cetn-dna-nhs-tub_hs_s01	rcc6675_pl_cetn-dna-nhs-tub_20250318_hs_01		4
RCC6675_pl_20250318_cetn-dna-nhs-tub_hs_s02	rcc6675_pl_cetn-dna-nhs-tub_20250318_hs_02		4
RCC6675_pl_20250318_cetn-dna-nhs-tub_hs_s03	rcc6675_pl_cetn-dna-nhs-tub_20250318_hs_03		4
RCC6675_pl_20250318_cetn-dna-nhs-tub_hs_s04	rcc6675_pl_cetn-dna-nhs-tub_20250318_hs_04		4
RCC6675_pl_20250318_cetn-dna-nhs-tub_hs_s05	rcc6675_pl_cetn-dna-nhs-tub_20250318_hs_05		4
RCC6675_pl_20250318_cetn-dna-nhs-tub_hs_s06	rcc6675_pl_cetn-dna-nhs-tub_20250318_hs_06		4
RCC6675_pl_20250318_cetn-dna-nhs-tub_hs_s07	rcc6675_pl_cetn-dna-nhs-tub_20250318_hs_07		4
RCC6675_pl_20250318_cetn-dna-nhs-tub_hs_s08	rcc6675_pl_cetn-dna-nhs-tub_20250318_hs_08		4
RCC6675_pl_20250318_cetn-dna-nhs-tub_hs_s09	rcc6675_pl_cetn-dna-nhs-tub_20250318_hs_09		4
RCC6675_pl_20250318_cetn-dna-nhs-tub_hs_s10	rcc6675_pl_cetn-dna-nhs-tub_20250318_hs_10		4
RCC6675_pl_20250318_cetn-dna-nhs-tub_hs_s11	rcc6675_pl_cetn-dna-nhs-tub_20250318_hs_11		4
RCC6675_pl_20250318_cetn-dna-nhs-tub_hs_s12	rcc6675_pl_cetn-dna-nhs-tub_20250318_hs_12		4
RCC6675_pl_20250318_cetn-dna-nhs-tub_hs_s13	rcc6675_pl_cetn-dna-nhs-tub_20250318_hs_13		4
RCC6675_pl_20250318_cetn-dna-nhs-tub_hs_s14	rcc6675_pl_cetn-dna-nhs-tub_20250318_hs_14		4
RCC6675_pl_20250318_cetn-dna-nhs-tub_hs_s15	rcc6675_pl_cetn-dna-nhs-tub_20250318_hs_15		4
RCC6675_pl_20250318_cetn-dna-nhs-tub_hs_s16	rcc6675_pl_cetn-dna-nhs-tub_20250318_hs_16		4
