original_name	new_name_iter1	missing_values
rcc_p22-120_pfa_hs_nhs_Delta2tub_tub_03	rcc10719_pfa_nhs-delta2tub-tub_MISSINGDATE_hs_03	20230905
rcc_p22-120_pfa_hs_nhs_Delta2tub_tub_04	rcc10719_pfa_nhs-delta2tub-tub_MISSINGDATE_hs_04	20230905
rcc_p22-120_pfa_hs_nhs_axo49_tub_00	rcc10719_pfa_nhs-azo49-tub_MISSINGDATE_hs_00	20230905
rcc_p22-120_pfa_hs_nhs_axo49_tub_01	rcc10719_pfa_nhs-azo49-tub_MISSINGDATE_hs_01	20230905
rcc_p22-120_pfa_hs_nhs_axo49_tub_02	rcc10719_pfa_nhs-azo49-tub_MISSINGDATE_hs_02	20230905
rcc_p22-120_pfa_hs_nhs_axo49_tub_03	rcc10719_pfa_nhs-azo49-tub_MISSINGDATE_hs_03	20230905
rcc_p22-120_pfa_hs_nhs_axo49_tub_04	rcc10719_pfa_nhs-azo49-tub_MISSINGDATE_hs_04	20230905
rcc_p22-120_pfa_hs_nhs_cetn_tub_00	rcc10719_pfa_nhs-cetn-tub_MISSINGDATE_hs_00	20230830
rcc_p22-120_pfa_hs_nhs_cetn_tub_01	rcc10719_pfa_nhs-cetn-tub_MISSINGDATE_hs_01	20230830
rcc_p22-120_pfa_hs_nhs_cetn_tub_02	rcc10719_pfa_nhs-cetn-tub_MISSINGDATE_hs_02	20230830
rcc_p22-120_pfa_hs_nhs_gt335_tub_00	rcc10719_pfa_nhs-gt335-tub_MISSINGDATE_hs_00	20230901
rcc_p22-120_pfa_hs_nhs_gt335_tub_01	rcc10719_pfa_nhs-gt335-tub_MISSINGDATE_hs_01	20230901
rcc_p22-120_pfa_hs_nhs_gt335_tub_02	rcc10719_pfa_nhs-gt335-tub_MISSINGDATE_hs_02	20230901
rcc_p22-120_pfa_hs_nhs_polyE_tub_00	rcc10719_pfa_nhs-polye-tub_MISSINGDATE_hs_00	20230905
rcc_p22-120_pfa_hs_nhs_polyE_tub_01	rcc10719_pfa_nhs-polye-tub_MISSINGDATE_hs_01	20230905
rcc_p22-120_pfa_hs_nhs_polyE_tub_02	rcc10719_pfa_nhs-polye-tub_MISSINGDATE_hs_02	20230905
rcc_p22-120_pfa_hs_nhs_polyE_tub_03	rcc10719_pfa_nhs-polye-tub_MISSINGDATE_hs_03	20230905
rcc_p22-120_pfa_hs_nhs_polyE_tub_04	rcc10719_pfa_nhs-polye-tub_MISSINGDATE_hs_04	20230905
rcc_p22-120_pfa_hs_nhs_tap952_tub_00	rcc10719_pfa_nhs-tap952-tub_MISSINGDATE_hs_00	20230901
rcc_p22-120_pfa_hs_nhs_tap952_tub_01	rcc10719_pfa_nhs-tap952-tub_MISSINGDATE_hs_01	20230901
rcc_p22-120_pfa_hs_nhs_tap952_tub_02	rcc10719_pfa_nhs-tap952-tub_MISSINGDATE_hs_02	20230901
rcc_p22-120_pfa_hs_nhs_tap952_tub_03	rcc10719_pfa_nhs-tap952-tub_MISSINGDATE_hs_03	20230901
rcc_p22-120_pfa_hs_nhs_tap952_tub_04	rcc10719_pfa_nhs-tap952-tub_MISSINGDATE_hs_04	20230901
20240401_1512_fm_DNA_Centr_tub_NHS_60x_016	rcc1512_MISSINGFIX_dna-cetn-tub-nhs_20240401_fm_016	pfa
20240425_rcc6171_pfa_hoechst-tub-centr-nhs_series00	rcc6171_pfa_dna-tub-cetn-nhs_20240425_MISSINGNAME_s00	cl
20240425_rcc6171_pfa_hoechst-tub-centr-nhs_series01	rcc6171_pfa_dna-tub-cetn-nhs_20240425_MISSINGNAME_s01	cl
20240425_rcc6171_pfa_hoechst-tub-centr-nhs_series02	rcc6171_pfa_dna-tub-cetn-nhs_20240425_MISSINGNAME_s02	cl
20240425_rcc6171_pfa_hoechst-tub-centr-nhs_series03	rcc6171_pfa_dna-tub-cetn-nhs_20240425_MISSINGNAME_s03	cl
20240425_rcc6171_pfa_hoechst-tub-centr-nhs_series04	rcc6171_pfa_dna-tub-cetn-nhs_20240425_MISSINGNAME_s04	cl
20240425_rcc6171_pfa_hoechst-tub-centr-nhs_series05	rcc6171_pfa_dna-tub-cetn-nhs_20240425_MISSINGNAME_s05	cl
20230523_RCC_K-0961_pfa_OD_nhs-tub-Hoechst_series00	rcck-0961_pfa_nhs-tub-dna_20230523_od_s00	
20230523_RCC_K-0961_pfa_OD_nhs-tub-Hoechst_series01	rcck-0961_pfa_nhs-tub-dna_20230523_od_s01	
20230802_RCC_4631_pfa_OD_Hoechst-tub-nhs_series00	rcc4631_pfa_dna-tub-nhs_20230802_od_s00	
20230802_RCC_4631_pfa_OD_Hoechst-tub-nhs_series01	rcc4631_pfa_dna-tub-nhs_20230802_od_s01	
20230802_RCC_4631_pfa_OD_Hoechst-tub-nhs_series02	rcc4631_pfa_dna-tub-nhs_20230802_od_s02	
20230519_rcc7000_pfa_hoechst-nhs-tub_series00	rcc7000_pfa_dna-nhs-tub_20230519_MISSINGNAME_s00	cl
20230519_rcc7000_pfa_hoechst-nhs-tub_series01	rcc7000_pfa_dna-nhs-tub_20230519_MISSINGNAME_s01	cl
20230519_rcc7000_pfa_hoechst-nhs-tub_series02	rcc7000_pfa_dna-nhs-tub_20230519_MISSINGNAME_s02	cl
20230519_rcc7000_pfa_hoechst-nhs-tub_series03	rcc7000_pfa_dna-nhs-tub_20230519_MISSINGNAME_s03	cl
20230519_rcc7000_pfa_hoechst-nhs-tub_series04	rcc7000_pfa_dna-nhs-tub_20230519_MISSINGNAME_s04	cl
20230519_rcc7000_pfa_hoechst-nhs-tub_series05	rcc7000_pfa_dna-nhs-tub_20230519_MISSINGNAME_s05	cl
20230519_rcc7000_pfa_hoechst-nhs-tub_series06	rcc7000_pfa_dna-nhs-tub_20230519_MISSINGNAME_s06	cl
20230519_rcc7000_pfa_hoechst-nhs-tub_series07	rcc7000_pfa_dna-nhs-tub_20230519_MISSINGNAME_s07	cl
20230519_rcc7000_pfa_hoechst-nhs-tub_series08	rcc7000_pfa_dna-nhs-tub_20230519_MISSINGNAME_s08	cl
20230519_rcc7000_pfa_hoechst-nhs-tub_series09	rcc7000_pfa_dna-nhs-tub_20230519_MISSINGNAME_s09	cl
20230519_rcc7000_pfa_hoechst-nhs-tub_series10	rcc7000_pfa_dna-nhs-tub_20230519_MISSINGNAME_s10	cl
20230519_rcc7000_pfa_hoechst-nhs-tub_series11	rcc7000_pfa_dna-nhs-tub_20230519_MISSINGNAME_s11	cl
20230519_rcc7000_pfa_hoechst-nhs-tub_series12	rcc7000_pfa_dna-nhs-tub_20230519_MISSINGNAME_s12	cl
20230519_rcc7000_pfa_hoechst-nhs-tub_series13	rcc7000_pfa_dna-nhs-tub_20230519_MISSINGNAME_s13	cl
20230519_rcc7000_pfa_hoechst-nhs-tub_series14	rcc7000_pfa_dna-nhs-tub_20230519_MISSINGNAME_s14	cl
20230519_rcc7000_pfa_hoechst-nhs-tub_series15	rcc7000_pfa_dna-nhs-tub_20230519_MISSINGNAME_s15	cl
20230519_rcc7000_pfa_hoechst-nhs-tub_series16	rcc7000_pfa_dna-nhs-tub_20230519_MISSINGNAME_s16	cl
20230519_rcc7000_pfa_hoechst-nhs-tub_series17	rcc7000_pfa_dna-nhs-tub_20230519_MISSINGNAME_s17	cl
20230519_rcc7000_pfa_hoechst-nhs-tub_series18	rcc7000_pfa_dna-nhs-tub_20230519_MISSINGNAME_s18	cl
20230519_rcc7000_pfa_hoechst-nhs-tub_series19	rcc7000_pfa_dna-nhs-tub_20230519_MISSINGNAME_s19	cl
20230519_rcc7000_pfa_hoechst-nhs-tub_series20	rcc7000_pfa_dna-nhs-tub_20230519_MISSINGNAME_s20	cl
20230519_rcc7000_pfa_hoechst-nhs-tub_series21	rcc7000_pfa_dna-nhs-tub_20230519_MISSINGNAME_s21	cl
20230519_rcc7000_pfa_hoechst-nhs-tub_series22	rcc7000_pfa_dna-nhs-tub_20230519_MISSINGNAME_s22	cl
20230522_rcc7000_pfa_hoechst-tub-centr-1	rcc7000_pfa_dna-tub-cetn_20230522_MISSINGNAME_01	cl
20230522_rcc7000_pfa_hoechst-tub-centr-2	rcc7000_pfa_dna-tub-cetn_20230522_MISSINGNAME_02	cl
20230522_rcc7000_pfa_hoechst-tub-centr-3	rcc7000_pfa_dna-tub-cetn_20230522_MISSINGNAME_03	cl
20230522_rcc7000_pfa_hoechst-tub-centr-4	rcc7000_pfa_dna-tub-cetn_20230522_MISSINGNAME_04	cl
20230522_rcc7000_pfa_hoechst-tub-centr-5	rcc7000_pfa_dna-tub-cetn_20230522_MISSINGNAME_05	cl
20230531_RCC_5277_pfa_OD_Hoechst-tub-nhs_series00	rcc5277_pfa_dna-tub-nhs_20230531_od_s00	
20230531_RCC_5277_pfa_OD_Hoechst-tub-nhs_series01	rcc5277_pfa_dna-tub-nhs_20230531_od_s01	
20230531_RCC_5277_pfa_OD_Hoechst-tub-nhs_series02	rcc5277_pfa_dna-tub-nhs_20230531_od_s02	
20230531_RCC_5277_pfa_OD_Hoechst-tub-nhs_series03	rcc5277_pfa_dna-tub-nhs_20230531_od_s03	
20230707_RCC_2040_pfa_OD_Hoechst-tub-nhs_series00	rcc2040_pfa_dna-tub-nhs_20230707_od_s00	
20230707_RCC_2040_pfa_OD_Hoechst-tub-nhs_series01	rcc2040_pfa_dna-tub-nhs_20230707_od_s01	
20230707_RCC_2040_pfa_OD_Hoechst-tub-nhs_series02	rcc2040_pfa_dna-tub-nhs_20230707_od_s02	
20230707_RCC_2491_pfa_OD_Hoechst-tub-nhs_series00	rcc2491_pfa_dna-tub-nhs_20230707_od_s00	
20230707_RCC_2491_pfa_OD_Hoechst-tub-nhs_series01	rcc2491_pfa_dna-tub-nhs_20230707_od_s01	
20230707_RCC_2491_pfa_OD_Hoechst-tub-nhs_series02	rcc2491_pfa_dna-tub-nhs_20230707_od_s02	
20230829_rcc_5282_pfa_csd_hoechst_tub_nhs_na_01	rcc5282_pfa_dna-tub-nhs_20230829_csd_01	
20230823_rccp18-058_pfa_hoechst-nhs-tub_series00	rcc10688_pfa_dna-nhs-tub_20230823_MISSINGNAME_s00	cl
20230823_rccp18-058_pfa_hoechst-nhs-tub_series01	rcc10688_pfa_dna-nhs-tub_20230823_MISSINGNAME_s01	cl
20230823_rccp18-058_pfa_hoechst-nhs-tub_series02	rcc10688_pfa_dna-nhs-tub_20230823_MISSINGNAME_s02	cl
20230823_rccp18-058_pfa_hoechst-nhs-tub_series03	rcc10688_pfa_dna-nhs-tub_20230823_MISSINGNAME_s03	cl
20230823_rccp18-058_pfa_hoechst-nhs-tub_series04	rcc10688_pfa_dna-nhs-tub_20230823_MISSINGNAME_s04	cl
20230823_rccp18-058_pfa_hoechst-nhs-tub_series05	rcc10688_pfa_dna-nhs-tub_20230823_MISSINGNAME_s05	cl
20230823_rccp18-058_pfa_hoechst-nhs-tub_series06	rcc10688_pfa_dna-nhs-tub_20230823_MISSINGNAME_s06	cl
20230823_rccp18-058_pfa_hoechst-nhs-tub_series07	rcc10688_pfa_dna-nhs-tub_20230823_MISSINGNAME_s07	cl
20230823_rccp18-058_pfa_hoechst-nhs-tub_series08	rcc10688_pfa_dna-nhs-tub_20230823_MISSINGNAME_s08	cl
20230823_rccp18-058_pfa_hoechst-nhs-tub_series09	rcc10688_pfa_dna-nhs-tub_20230823_MISSINGNAME_s09	cl
20230802_RCC_P22-30_pfa_OD_Hoechst-tub-nhs_series00	rcc10646_pfa_dna-tub-nhs_20230802_od_s00	
20230802_RCC_P22-30_pfa_OD_Hoechst-tub-nhs_series01	rcc10646_pfa_dna-tub-nhs_20230802_od_s01	
20230802_RCC_P22-30_pfa_OD_Hoechst-tub-nhs_series02	rcc10646_pfa_dna-tub-nhs_20230802_od_s02	
20230802_RCC_P22-30_pfa_OD_Hoechst-tub-nhs_series03	rcc10646_pfa_dna-tub-nhs_20230802_od_s03	
20231121_RCC_CA-CT_FM_Hoechst-centr-tub-nhs_019	rcc10388_MISSINGFIX_dna-cetn-tub-nhs_20231121_fm_019	pfa
20231121_RCC_CA-CT_FM_Hoechst-centr-tub-nhs_020	rcc10388_MISSINGFIX_dna-cetn-tub-nhs_20231121_fm_020	pfa
20231121_RCC_CA-CT_FM_Hoechst-centr-tub-nhs_021	rcc10388_MISSINGFIX_dna-cetn-tub-nhs_20231121_fm_021	pfa
20231121_RCC_CA-CT_FM_Hoechst-centr-tub-nhs_022	rcc10388_MISSINGFIX_dna-cetn-tub-nhs_20231121_fm_022	pfa
20231208_bmcc109_pfa_centr-tub-hoechst_series00	bmcc109_pfa_cetn-tub-dna_20231208_MISSINGNAME_s00	cl
20231208_bmcc109_pfa_centr-tub-hoechst_series01	bmcc109_pfa_cetn-tub-dna_20231208_MISSINGNAME_s01	cl
20231208_bmcc109_pfa_centr-tub-hoechst_series02	bmcc109_pfa_cetn-tub-dna_20231208_MISSINGNAME_s02	cl
20240522_rcc5909_pfa_hoechst-nhs-tub_series00	rcc5909_pfa_dna-nhs-tub_20240522_MISSINGNAME_s00	cl
20240522_rcc5909_pfa_hoechst-nhs-tub_series01	rcc5909_pfa_dna-nhs-tub_20240522_MISSINGNAME_s01	cl
20230718_rcc_P21-B2_pfa_csd_hoechst_tub_nhs_na_01	rcc6387_pfa_dna-tub-nhs_20230718_csd_01_MISSINGCHANNELS	na
20230718_rcc_P21-B2_pfa_csd_hoechst_tub_nhs_na_02	rcc6387_pfa_dna-tub-nhs_20230718_csd_02_MISSINGCHANNELS	na
20230718_rcc_P21-B2_pfa_csd_hoechst_tub_nhs_na_03	rcc6387_pfa_dna-tub-nhs_20230718_csd_03_MISSINGCHANNELS	na
20230720_rcc_P21-B2_pfa_csd_hoechst_tub_nhs_na_01	rcc6387_pfa_dna-tub-nhs_20230720_csd_01_MISSINGCHANNELS	na
20230720_rcc_P21-B2_pfa_csd_hoechst_tub_nhs_na_02	rcc6387_pfa_dna-tub-nhs_20230720_csd_02_MISSINGCHANNELS	na
20230720_rcc_P21-B2_pfa_csd_hoechst_tub_nhs_na_03	rcc6387_pfa_dna-tub-nhs_20230720_csd_03_MISSINGCHANNELS	na
20230918_rccc2471_pfa_centr-tub-hoechst_series00	rcc10952_pfa_cetn-tub-dna_20230918_MISSINGNAME_s00	cl
20230918_rccc2471_pfa_centr-tub-hoechst_series01	rcc10952_pfa_cetn-tub-dna_20230918_MISSINGNAME_s01	cl
20230918_rccc2471_pfa_centr-tub-hoechst_series02	rcc10952_pfa_cetn-tub-dna_20230918_MISSINGNAME_s02	cl
20230918_rccc2471_pfa_centr-tub-hoechst_series03	rcc10952_pfa_cetn-tub-dna_20230918_MISSINGNAME_s03	cl
20230918_rccc2471_pfa_centr-tub-hoechst_series04	rcc10952_pfa_cetn-tub-dna_20230918_MISSINGNAME_s04	cl
20231025_rccc2471_pfa_centr-tub-hoechst_series00	rcc10952_pfa_cetn-tub-dna_20231025_MISSINGNAME_s00	cl
20231025_rccc2471_pfa_centr-tub-hoechst_series01	rcc10952_pfa_cetn-tub-dna_20231025_MISSINGNAME_s01	cl
20231025_rccc2471_pfa_centr-tub-hoechst_series02	rcc10952_pfa_cetn-tub-dna_20231025_MISSINGNAME_s02	cl
20230815_rcc_P19-B1_pfa_csd_Hoechst_tub_nhs_na_01	rcc10709_pfa_dna-tub-nhs_20230815_csd_01	
20230815_rcc_P19-B1_pfa_csd_Hoechst_tub_nhs_na_02	rcc10709_pfa_dna-tub-nhs_20230815_csd_02	
20230815_rcc_P19-B1_pfa_csd_Hoechst_tub_nhs_na_03	rcc10709_pfa_dna-tub-nhs_20230815_csd_03	
20230815_rcc_P19-B1_pfa_csd_Hoechst_tub_nhs_na_04	rcc10709_pfa_dna-tub-nhs_20230815_csd_04	
20230815_rcc_P19-B1_pfa_csd_Hoechst_tub_nhs_na_05	rcc10709_pfa_dna-tub-nhs_20230815_csd_05	
20230829_rcc_P19-B1_pfa_csd_Hoechst_tub_nhs_na_01	rcc10709_pfa_dna-tub-nhs_20230829_csd_01	
20230829_rcc_P19-B1_pfa_csd_Hoechst_tub_nhs_na_02	rcc10709_pfa_dna-tub-nhs_20230829_csd_02	
20230829_rcc_P19-B1_pfa_csd_Hoechst_tub_nhs_na_03	rcc10709_pfa_dna-tub-nhs_20230829_csd_03	
20230829_rcc_P19-B1_pfa_csd_Hoechst_tub_nhs_na_04	rcc10709_pfa_dna-tub-nhs_20230829_csd_04	
20230829_rcc_P19-B1_pfa_csd_Hoechst_tub_nhs_na_05	rcc10709_pfa_dna-tub-nhs_20230829_csd_05	
20230829_rcc_P19-B1_pfa_csd_Hoechst_tub_nhs_na_06	rcc10709_pfa_dna-tub-nhs_20230829_csd_06	
20230829_rcc_P19-B1_pfa_csd_Hoechst_tub_nhs_na_07	rcc10709_pfa_dna-tub-nhs_20230829_csd_07	
20230829_rcc_P19-B1_pfa_csd_Hoechst_tub_nhs_na_08	rcc10709_pfa_dna-tub-nhs_20230829_csd_08	
20230616_RCC_1502_pfa_OD_Hoechst-tub-nhs_series00	rcc1502_pfa_dna-tub-nhs_20230616_od_s00	
20230616_RCC_1502_pfa_OD_Hoechst-tub-nhs_series01	rcc1502_pfa_dna-tub-nhs_20230616_od_s01	
20231123_bmcc78_pfa_hoechst-tub-centr_series00	bmcc78_pfa_dna-tub-cetn_20231123_MISSINGNAME_s00	cl
20231123_bmcc78_pfa_hoechst-tub-centr_series01	bmcc78_pfa_dna-tub-cetn_20231123_MISSINGNAME_s01	cl
20231123_bmcc78_pfa_hoechst-tub-centr_series02	bmcc78_pfa_dna-tub-cetn_20231123_MISSINGNAME_s02	cl
20231123_bmcc78_pfa_hoechst-tub-centr_series03	bmcc78_pfa_dna-tub-cetn_20231123_MISSINGNAME_s03	cl
20231123_bmcc78_pfa_hoechst-tub-centr_series04	bmcc78_pfa_dna-tub-cetn_20231123_MISSINGNAME_s04	cl
20231123_bmcc78_pfa_hoechst-tub-centr_series05	bmcc78_pfa_dna-tub-cetn_20231123_MISSINGNAME_s05	cl
20231123_bmcc78_pfa_hoechst-tub-centr_series06	bmcc78_pfa_dna-tub-cetn_20231123_MISSINGNAME_s06	cl
20231123_bmcc78_pfa_hoechst-tub-centr_series07	bmcc78_pfa_dna-tub-cetn_20231123_MISSINGNAME_s07	cl
20231123_bmcc78_pfa_hoechst-tub-centr_series08	bmcc78_pfa_dna-tub-cetn_20231123_MISSINGNAME_s08	cl
20231123_bmcc80_pfa_hoechst-tub-centr_series00	bmcc80_pfa_dna-tub-cetn_20231123_MISSINGNAME_s00	cl
20231123_bmcc80_pfa_hoechst-tub-centr_series01	bmcc80_pfa_dna-tub-cetn_20231123_MISSINGNAME_s01	cl
20231123_bmcc80_pfa_hoechst-tub-centr_series02	bmcc80_pfa_dna-tub-cetn_20231123_MISSINGNAME_s02	cl
20231123_bmcc80_pfa_hoechst-tub-centr_series03	bmcc80_pfa_dna-tub-cetn_20231123_MISSINGNAME_s03	cl
20231123_bmcc80_pfa_hoechst-tub-centr_series04	bmcc80_pfa_dna-tub-cetn_20231123_MISSINGNAME_s04	cl
20231123_bmcc80_pfa_hoechst-tub-centr_series05	bmcc80_pfa_dna-tub-cetn_20231123_MISSINGNAME_s05	cl
20231123_bmcc80_pfa_hoechst-tub-centr_series06	bmcc80_pfa_dna-tub-cetn_20231123_MISSINGNAME_s06	cl
20231123_bmcc80_pfa_hoechst-tub-centr_series07	bmcc80_pfa_dna-tub-cetn_20231123_MISSINGNAME_s07	cl
20240229_bmcc183-hpf_fm_NHS_cent_tub_DNA_60x4x_004	bmcc183_hpf_nhs-cetn-tub-dna_20240229_fm_004	
20240229_bmcc183-hpf_fm_NHS_cent_tub_DNA_60x4x_005	bmcc183_hpf_nhs-cetn-tub-dna_20240229_fm_005	
20240229_bmcc183-hpf_fm_NHS_cent_tub_DNA_60x4x_006	bmcc183_hpf_nhs-cetn-tub-dna_20240229_fm_006	
20240229_bmcc183-hpf_fm_NHS_cent_tub_DNA_60x4x_007	bmcc183_hpf_nhs-cetn-tub-dna_20240229_fm_007	
20240229_bmcc183-hpf_fm_NHS_cent_tub_DNA_60x_001	bmcc183_hpf_nhs-cetn-tub-dna_20240229_fm_001	
20240229_bmcc183-hpf_fm_NHS_cent_tub_DNA_60x_002	bmcc183_hpf_nhs-cetn-tub-dna_20240229_fm_002	
20240229_bmcc183-hpf_fm_NHS_cent_tub_DNA_60x_003	bmcc183_hpf_nhs-cetn-tub-dna_20240229_fm_003	
20240307_bmcc183_fm_hpf_nhs_cent_tub_dna_60x4x_008	bmcc183_hpf_nhs-cetn-tub-dna_20240307_fm_008	
20240307_bmcc183_fm_hpf_nhs_cent_tub_dna_60x4x_009	bmcc183_hpf_nhs-cetn-tub-dna_20240307_fm_009	
20240307_bmcc183_fm_hpf_nhs_cent_tub_dna_60x4x_010	bmcc183_hpf_nhs-cetn-tub-dna_20240307_fm_010	
20240307_bmcc183_fm_hpf_nhs_cent_tub_dna_60x4x_011	bmcc183_hpf_nhs-cetn-tub-dna_20240307_fm_011	
20240307_bmcc183_fm_hpf_nhs_cent_tub_dna_60x4x_012	bmcc183_hpf_nhs-cetn-tub-dna_20240307_fm_012	
20240307_bmcc183_fm_hpf_nhs_cent_tub_dna_60x4x_013	bmcc183_hpf_nhs-cetn-tub-dna_20240307_fm_013	
20240307_bmcc183_fm_hpf_nhs_cent_tub_dna_60x4x_014	bmcc183_hpf_nhs-cetn-tub-dna_20240307_fm_014	
20230803_rcchm-ct_pfa_centr-tub-hoechst_series00	rcc10352_pfa_cetn-tub-dna_20230803_MISSINGNAME_s00	cl
20230803_rcchm-ct_pfa_centr-tub-hoechst_series01	rcc10352_pfa_cetn-tub-dna_20230803_MISSINGNAME_s01	cl
20230803_rcchm-ct_pfa_centr-tub-hoechst_series02	rcc10352_pfa_cetn-tub-dna_20230803_MISSINGNAME_s02	cl
20230803_rcchm-ct_pfa_centr-tub-hoechst_series03	rcc10352_pfa_cetn-tub-dna_20230803_MISSINGNAME_s03	cl
20230803_rcchm-ct_pfa_centr-tub-hoechst_series04	rcc10352_pfa_cetn-tub-dna_20230803_MISSINGNAME_s04	cl
20230803_rcchm-ct_pfa_centr-tub-hoechst_series05	rcc10352_pfa_cetn-tub-dna_20230803_MISSINGNAME_s05	cl
20230803_rcchm-ct_pfa_centr-tub-hoechst_series06	rcc10352_pfa_cetn-tub-dna_20230803_MISSINGNAME_s06	cl
20230803_rcchm-ct_pfa_centr-tub-hoechst_series07	rcc10352_pfa_cetn-tub-dna_20230803_MISSINGNAME_s07	cl
20230803_rcchm-ct_pfa_centr-tub-hoechst_series08	rcc10352_pfa_cetn-tub-dna_20230803_MISSINGNAME_s08	cl
20230803_rcchm-ct_pfa_centr-tub-hoechst_series09	rcc10352_pfa_cetn-tub-dna_20230803_MISSINGNAME_s09	cl
20230531_RCC_6181_pfa_OD_Hoechst-tub-nhs_series00	rcc6181_pfa_dna-tub-nhs_20230531_od_s00	
20230531_RCC_6181_pfa_OD_Hoechst-tub-nhs_series01	rcc6181_pfa_dna-tub-nhs_20230531_od_s01	
20230423_RCC_4660_pfa_OD_nhs-tub-Hoechst_series00	rcc4660_pfa_nhs-tub-dna_20230423_od_s00	
20230423_RCC_4660_pfa_OD_nhs-tub-Hoechst_series01	rcc4660_pfa_nhs-tub-dna_20230423_od_s01	
20230908_RCC_4660_pfa_OD_Hoechst-cent-bodi-tub_series00	rcc4660_pfa_dna-cetn-bod-tub_20230908_od_s00_TOOMANYCHANNELS	dna-cetn-bod
20230908_RCC_4660_pfa_OD_Hoechst-cent-bodi-tub_series01	rcc4660_pfa_dna-cetn-bod-tub_20230908_od_s01_TOOMANYCHANNELS	dna-cetn-bod
20230908_RCC_4660_pfa_OD_Hoechst-cent-bodi-tub_series02	rcc4660_pfa_dna-cetn-bod-tub_20230908_od_s02_TOOMANYCHANNELS	dna-cetn-bod
20230908_RCC_4660_pfa_OD_Hoechst-cent-bodi-tub_series03	rcc4660_pfa_dna-cetn-bod-tub_20230908_od_s03_TOOMANYCHANNELS	dna-cetn-bod
20230908_RCC_4660_pfa_OD_Hoechst-cent-bodi-tub_series04	rcc4660_pfa_dna-cetn-bod-tub_20230908_od_s04_TOOMANYCHANNELS	dna-cetn-bod
20230908_RCC_4660_pfa_OD_Hoechst-cent-bodi-tub_series05	rcc4660_pfa_dna-cetn-bod-tub_20230908_od_s05_TOOMANYCHANNELS	dna-cetn-bod
20230908_RCC_4660_pfa_OD_Hoechst-cent-bodi-tub_series06	rcc4660_pfa_dna-cetn-bod-tub_20230908_od_s06_TOOMANYCHANNELS	dna-cetn-bod
20240604_rcc4657-pfa_centr-tub-hoechst_series00	rcc4657_pfa_cetn-tub-dna_20240604_MISSINGNAME_s00	cl
20240604_rcc4657-pfa_centr-tub-hoechst_series01	rcc4657_pfa_cetn-tub-dna_20240604_MISSINGNAME_s01	cl
20240604_rcc4657-pfa_centr-tub-hoechst_series02	rcc4657_pfa_cetn-tub-dna_20240604_MISSINGNAME_s02	cl
20230516_rccac7_pfa_hoechst-nhs-tub-1	rcc10623_pfa_dna-nhs-tub_20230516_MISSINGNAME_01	cl
20230516_rccac7_pfa_hoechst-nhs-tub-2	rcc10623_pfa_dna-nhs-tub_20230516_MISSINGNAME_02	cl
20240604_rcc5817-pfa_centr-tub-hoechst_series00	rcc5817_pfa_cetn-tub-dna_20240604_MISSINGNAME_s00	cl
20240604_rcc5817-pfa_centr-tub-hoechst_series01	rcc5817_pfa_cetn-tub-dna_20240604_MISSINGNAME_s01	cl
20240604_rcc5817-pfa_centr-tub-hoechst_series02	rcc5817_pfa_cetn-tub-dna_20240604_MISSINGNAME_s02	cl
20230424_s1-6_rcc6251_chem-nhs_e7_hoechst_001	rccs1-6rcc6251_pfa_nhs-tub-dna_20230424_MISSINGNAME_001	
20230424_s1-6_rcc6251_chem-nhs_e7_hoechst_002	rccs1-6rcc6251_pfa_nhs-tub-dna_20230424_MISSINGNAME_002	
20230424_s1-6_rcc6251_chem-nhs_e7_hoechst_003	rccs1-6rcc6251_pfa_nhs-tub-dna_20230424_MISSINGNAME_003	
20230426_s1-6_chem-e7_10x_002	rccs1-6_pfa_tub_20230426_MISSINGNAME_002	fm
20230426_s1-6_chem-nhs_e7_hoechst_10x_001	rccs1-6_pfa_nhs-tub-dna_20230426_MISSINGNAME_001	fm
20230426_s1-6_chem-nhs_e7_hoechst_10x_003	rccs1-6_pfa_nhs-tub-dna_20230426_MISSINGNAME_003	fm
20231120_RCC_S1-6_FM_Hoechst-centrin-tub-nhs_001	rccs1-6_MISSINGFIX_dna-cetn-tub-nhs_20231120_fm_001	pfa
20231120_RCC_S1-6_FM_Hoechst-centrin-tub-nhs_002	rccs1-6_MISSINGFIX_dna-cetn-tub-nhs_20231120_fm_002	pfa
20231120_RCC_S1-6_FM_Hoechst-centrin-tub-nhs_003	rccs1-6_MISSINGFIX_dna-cetn-tub-nhs_20231120_fm_003	pfa
20231120_RCC_S1-6_FM_Hoechst-centrin-tub-nhs_004	rccs1-6_MISSINGFIX_dna-cetn-tub-nhs_20231120_fm_004	pfa
20231120_RCC_S1-6_FM_Hoechst-mabnup98-tub-nhs_005	rccs1-6_MISSINGFIX_dna-npc-tub-nhs_20231120_fm_005	pfa
20231120_RCC_S1-6_FM_Hoechst-mabnup98-tub-nhs_006	rccs1-6_MISSINGFIX_dna-npc-tub-nhs_20231120_fm_006	pfa
20231120_RCC_S1-6_FM_Hoechst-mabnup98-tub-nhs_007	rccs1-6_MISSINGFIX_dna-npc-tub-nhs_20231120_fm_007	pfa
20230423_RCC_6124_pfa_OD_nhs-tub-Hoechst_series00	rcc6124_pfa_nhs-tub-dna_20230423_od_s00	
20230423_RCC_6124_pfa_OD_nhs-tub-Hoechst_series01	rcc6124_pfa_nhs-tub-dna_20230423_od_s01	
